Date,Year,Month,Month_Num,Category,Product,SKU,Region,Actual,Forecast,Unit_Price,Error,Abs_Error,APE,Bias_Pct,Revenue_Actual,Revenue_Forecast,FA_Pct,Within_20
2024-01-01,2024,Jan,1,Sports,Dumbbells,DUM-W-01,West,346,306,323,-40,40,11.560693641618498,-11.560693641618498,111758,98838,88.43930635838151,1
2024-02-01,2024,Feb,2,Sports,Dumbbells,DUM-W-02,West,252,180,323,-72,72,28.57142857142857,-28.57142857142857,81396,58140,71.42857142857143,0
2024-03-01,2024,Mar,3,Sports,Dumbbells,DUM-W-03,West,328,284,323,-44,44,13.414634146341465,-13.414634146341465,105944,91732,86.58536585365853,1
2024-04-01,2024,Apr,4,Sports,Dumbbells,DUM-W-04,West,535,428,323,-107,107,20.0,-20.0,172805,138244,80.0,1
2024-05-01,2024,May,5,Sports,Dumbbells,DUM-W-05,West,371,258,323,-113,113,30.45822102425876,-30.45822102425876,119833,83334,69.54177897574124,0
2024-06-01,2024,Jun,6,Sports,Dumbbells,DUM-W-06,West,525,417,323,-108,108,20.57142857142857,-20.57142857142857,169575,134691,79.42857142857143,0
2024-07-01,2024,Jul,7,Sports,Dumbbells,DUM-W-07,West,470,456,323,-14,14,2.9787234042553195,-2.9787234042553195,151810,147288,97.02127659574468,1
2024-08-01,2024,Aug,8,Sports,Dumbbells,DUM-W-08,West,491,234,323,-257,257,52.342158859470466,-52.342158859470466,158593,75582,47.657841140529534,0
2024-09-01,2024,Sep,9,Sports,Dumbbells,DUM-W-09,West,374,231,323,-143,143,38.23529411764706,-38.23529411764706,120802,74613,61.76470588235294,0
2024-10-01,2024,Oct,10,Sports,Dumbbells,DUM-W-10,West,373,336,323,-37,37,9.919571045576408,-9.919571045576408,120479,108528,90.0804289544236,1
2024-11-01,2024,Nov,11,Sports,Dumbbells,DUM-W-11,West,257,226,323,-31,31,12.062256809338521,-12.062256809338521,83011,72998,87.93774319066148,1
2024-12-01,2024,Dec,12,Sports,Dumbbells,DUM-W-12,West,211,145,323,-66,66,31.27962085308057,-31.27962085308057,68153,46835,68.72037914691943,0
2024-01-01,2024,Jan,1,Sports,Running Shoes,RUN-N-01,North,937,1025,107,88,88,9.391675560298825,9.391675560298825,100259,109675,90.60832443970116,1
2024-02-01,2024,Feb,2,Sports,Running Shoes,RUN-N-02,North,773,626,107,-147,147,19.016817593790428,-19.016817593790428,82711,66982,80.98318240620958,1
2024-03-01,2024,Mar,3,Sports,Running Shoes,RUN-N-03,North,1220,981,107,-239,239,19.59016393442623,-19.59016393442623,130540,104967,80.40983606557377,1
2024-04-01,2024,Apr,4,Sports,Running Shoes,RUN-N-04,North,1540,1120,107,-420,420,27.27272727272727,-27.27272727272727,164780,119840,72.72727272727273,0
2024-05-01,2024,May,5,Sports,Running Shoes,RUN-N-05,North,1542,817,107,-725,725,47.016861219195846,-47.016861219195846,164994,87419,52.983138780804154,0
2024-06-01,2024,Jun,6,Sports,Running Shoes,RUN-N-06,North,1655,1397,107,-258,258,15.589123867069487,-15.589123867069487,177085,149479,84.41087613293051,1
2024-07-01,2024,Jul,7,Sports,Running Shoes,RUN-N-07,North,1346,1304,107,-42,42,3.1203566121842496,-3.1203566121842496,144022,139528,96.87964338781575,1
2024-08-01,2024,Aug,8,Sports,Running Shoes,RUN-N-08,North,850,825,107,-25,25,2.941176470588235,-2.941176470588235,90950,88275,97.05882352941177,1
2024-09-01,2024,Sep,9,Sports,Running Shoes,RUN-N-09,North,807,568,107,-239,239,29.615861214374224,-29.615861214374224,86349,60776,70.38413878562577,0
2024-10-01,2024,Oct,10,Sports,Running Shoes,RUN-N-10,North,755,693,107,-62,62,8.211920529801324,-8.211920529801324,80785,74151,91.78807947019868,1
2024-11-01,2024,Nov,11,Sports,Running Shoes,RUN-N-11,North,977,1062,107,85,85,8.700102354145343,8.700102354145343,104539,113634,91.29989764585466,1
2024-12-01,2024,Dec,12,Sports,Running Shoes,RUN-N-12,North,754,683,107,-71,71,9.416445623342176,-9.416445623342176,80678,73081,90.58355437665783,1
2024-01-01,2024,Jan,1,Sports,Running Shoes,RUN-S-01,South,148,82,418,-66,66,44.5945945945946,-44.5945945945946,61864,34276,55.4054054054054,0
2024-02-01,2024,Feb,2,Sports,Running Shoes,RUN-S-02,South,210,128,418,-82,82,39.04761904761905,-39.04761904761905,87780,53504,60.952380952380956,0
2024-03-01,2024,Mar,3,Sports,Running Shoes,RUN-S-03,South,312,196,418,-116,116,37.17948717948718,-37.17948717948718,130416,81928,62.82051282051282,0
2024-04-01,2024,Apr,4,Sports,Running Shoes,RUN-S-04,South,285,122,418,-163,163,57.19298245614035,-57.19298245614035,119130,50996,42.80701754385965,0
2024-05-01,2024,May,5,Sports,Running Shoes,RUN-S-05,South,252,137,418,-115,115,45.63492063492063,-45.63492063492063,105336,57266,54.365079365079374,0
2024-06-01,2024,Jun,6,Sports,Running Shoes,RUN-S-06,South,279,198,418,-81,81,29.03225806451613,-29.03225806451613,116622,82764,70.96774193548387,0
2024-07-01,2024,Jul,7,Sports,Running Shoes,RUN-S-07,South,252,237,418,-15,15,5.952380952380952,-5.952380952380952,105336,99066,94.04761904761905,1
2024-08-01,2024,Aug,8,Sports,Running Shoes,RUN-S-08,South,263,169,418,-94,94,35.741444866920155,-35.741444866920155,109934,70642,64.25855513307985,0
2024-09-01,2024,Sep,9,Sports,Running Shoes,RUN-S-09,South,235,136,418,-99,99,42.12765957446808,-42.12765957446808,98230,56848,57.87234042553191,0
2024-10-01,2024,Oct,10,Sports,Running Shoes,RUN-S-10,South,278,230,418,-48,48,17.26618705035971,-17.26618705035971,116204,96140,82.73381294964028,1
2024-11-01,2024,Nov,11,Sports,Running Shoes,RUN-S-11,South,198,208,418,10,10,5.05050505050505,5.05050505050505,82764,86944,94.94949494949495,1
2024-12-01,2024,Dec,12,Sports,Running Shoes,RUN-S-12,South,148,70,418,-78,78,52.702702702702695,-52.702702702702695,61864,29260,47.297297297297305,0
2024-01-01,2024,Jan,1,Sports,Running Shoes,RUN-E-01,East,711,911,396,200,200,28.129395218002813,28.129395218002813,281556,360756,71.87060478199719,0
2024-02-01,2024,Feb,2,Sports,Running Shoes,RUN-E-02,East,640,593,396,-47,47,7.34375,-7.34375,253440,234828,92.65625,1
2024-03-01,2024,Mar,3,Sports,Running Shoes,RUN-E-03,East,961,977,396,16,16,1.664932362122789,1.664932362122789,380556,386892,98.33506763787722,1
2024-04-01,2024,Apr,4,Sports,Running Shoes,RUN-E-04,East,1069,1053,396,-16,16,1.4967259120673526,-1.4967259120673526,423324,416988,98.50327408793265,1
2024-05-01,2024,May,5,Sports,Running Shoes,RUN-E-05,East,1555,1478,396,-77,77,4.951768488745981,-4.951768488745981,615780,585288,95.04823151125402,1
2024-06-01,2024,Jun,6,Sports,Running Shoes,RUN-E-06,East,1213,992,396,-221,221,18.21929101401484,-18.21929101401484,480348,392832,81.78070898598516,1
2024-07-01,2024,Jul,7,Sports,Running Shoes,RUN-E-07,East,1705,1263,396,-442,442,25.923753665689148,-25.923753665689148,675180,500148,74.07624633431085,0
2024-08-01,2024,Aug,8,Sports,Running Shoes,RUN-E-08,East,1366,1220,396,-146,146,10.68814055636896,-10.68814055636896,540936,483120,89.31185944363104,1
2024-09-01,2024,Sep,9,Sports,Running Shoes,RUN-E-09,East,935,720,396,-215,215,22.994652406417114,-22.994652406417114,370260,285120,77.00534759358288,0
2024-10-01,2024,Oct,10,Sports,Running Shoes,RUN-E-10,East,989,944,396,-45,45,4.550050556117291,-4.550050556117291,391644,373824,95.44994944388272,1
2024-11-01,2024,Nov,11,Sports,Running Shoes,RUN-E-11,East,585,480,396,-105,105,17.94871794871795,-17.94871794871795,231660,190080,82.05128205128204,1
2024-12-01,2024,Dec,12,Sports,Running Shoes,RUN-E-12,East,941,669,396,-272,272,28.905419766206165,-28.905419766206165,372636,264924,71.09458023379383,0
2024-01-01,2024,Jan,1,Sports,Running Shoes,RUN-W-01,West,1104,840,486,-264,264,23.91304347826087,-23.91304347826087,536544,408240,76.08695652173914,0
2024-02-01,2024,Feb,2,Sports,Running Shoes,RUN-W-02,West,1283,1064,486,-219,219,17.069368667186282,-17.069368667186282,623538,517104,82.93063133281372,1
2024-03-01,2024,Mar,3,Sports,Running Shoes,RUN-W-03,West,1448,1071,486,-377,377,26.035911602209943,-26.035911602209943,703728,520506,73.96408839779005,0
2024-04-01,2024,Apr,4,Sports,Running Shoes,RUN-W-04,West,1983,1461,486,-522,522,26.32375189107413,-26.32375189107413,963738,710046,73.67624810892586,0
2024-05-01,2024,May,5,Sports,Running Shoes,RUN-W-05,West,1812,1142,486,-670,670,36.9757174392936,-36.9757174392936,880632,555012,63.0242825607064,0
2024-06-01,2024,Jun,6,Sports,Running Shoes,RUN-W-06,West,2745,2652,486,-93,93,3.3879781420765025,-3.3879781420765025,1334070,1288872,96.61202185792351,1
2024-07-01,2024,Jul,7,Sports,Running Shoes,RUN-W-07,West,2448,1926,486,-522,522,21.323529411764707,-21.323529411764707,1189728,936036,78.67647058823529,0
2024-08-01,2024,Aug,8,Sports,Running Shoes,RUN-W-08,West,1878,1010,486,-868,868,46.219382321618745,-46.219382321618745,912708,490860,53.78061767838125,0
2024-09-01,2024,Sep,9,Sports,Running Shoes,RUN-W-09,West,1777,1491,486,-286,286,16.094541361845806,-16.094541361845806,863622,724626,83.9054586381542,1
2024-10-01,2024,Oct,10,Sports,Running Shoes,RUN-W-10,West,1741,1415,486,-326,326,18.724870763928777,-18.724870763928777,846126,687690,81.27512923607122,1
2024-11-01,2024,Nov,11,Sports,Running Shoes,RUN-W-11,West,1071,720,486,-351,351,32.773109243697476,-32.773109243697476,520506,349920,67.22689075630252,0
2024-12-01,2024,Dec,12,Sports,Running Shoes,RUN-W-12,West,835,516,486,-319,319,38.203592814371255,-38.203592814371255,405810,250776,61.796407185628745,0
2024-01-01,2024,Jan,1,Sports,Water Bottle,WAT-N-01,North,752,887,432,135,135,17.95212765957447,17.95212765957447,324864,383184,82.04787234042553,1
2024-02-01,2024,Feb,2,Sports,Water Bottle,WAT-N-02,North,895,888,432,-7,7,0.782122905027933,-0.782122905027933,386640,383616,99.21787709497207,1
2024-03-01,2024,Mar,3,Sports,Water Bottle,WAT-N-03,North,1163,1475,432,312,312,26.827171109200343,26.827171109200343,502416,637200,73.17282889079965,0
2024-04-01,2024,Apr,4,Sports,Water Bottle,WAT-N-04,North,1814,1764,432,-50,50,2.7563395810363835,-2.7563395810363835,783648,762048,97.24366041896361,1
2024-05-01,2024,May,5,Sports,Water Bottle,WAT-N-05,North,1343,1467,432,124,124,9.233060312732688,9.233060312732688,580176,633744,90.76693968726731,1
2024-06-01,2024,Jun,6,Sports,Water Bottle,WAT-N-06,North,2021,2348,432,327,327,16.180108857001485,16.180108857001485,873072,1014336,83.81989114299851,1
2024-07-01,2024,Jul,7,Sports,Water Bottle,WAT-N-07,North,1120,1112,432,-8,8,0.7142857142857143,-0.7142857142857143,483840,480384,99.28571428571429,1
2024-08-01,2024,Aug,8,Sports,Water Bottle,WAT-N-08,North,1354,1190,432,-164,164,12.112259970457902,-12.112259970457902,584928,514080,87.8877400295421,1
2024-09-01,2024,Sep,9,Sports,Water Bottle,WAT-N-09,North,1061,962,432,-99,99,9.330819981149858,-9.330819981149858,458352,415584,90.66918001885014,1
2024-10-01,2024,Oct,10,Sports,Water Bottle,WAT-N-10,North,1022,1026,432,4,4,0.3913894324853229,0.3913894324853229,441504,443232,99.60861056751467,1
2024-11-01,2024,Nov,11,Sports,Water Bottle,WAT-N-11,North,1110,1102,432,-8,8,0.7207207207207207,-0.7207207207207207,479520,476064,99.27927927927928,1
2024-12-01,2024,Dec,12,Sports,Water Bottle,WAT-N-12,North,847,887,432,40,40,4.7225501770956315,4.7225501770956315,365904,383184,95.27744982290437,1
2024-01-01,2024,Jan,1,Sports,Water Bottle,WAT-S-01,South,444,447,163,3,3,0.6756756756756757,0.6756756756756757,72372,72861,99.32432432432432,1
2024-02-01,2024,Feb,2,Sports,Water Bottle,WAT-S-02,South,511,432,163,-79,79,15.459882583170254,-15.459882583170254,83293,70416,84.54011741682974,1
2024-03-01,2024,Mar,3,Sports,Water Bottle,WAT-S-03,South,560,602,163,42,42,7.5,7.5,91280,98126,92.5,1
2024-04-01,2024,Apr,4,Sports,Water Bottle,WAT-S-04,South,695,711,163,16,16,2.302158273381295,2.302158273381295,113285,115893,97.6978417266187,1
2024-05-01,2024,May,5,Sports,Water Bottle,WAT-S-05,South,633,795,163,162,162,25.59241706161137,25.59241706161137,103179,129585,74.40758293838863,0
2024-06-01,2024,Jun,6,Sports,Water Bottle,WAT-S-06,South,621,677,163,56,56,9.017713365539452,9.017713365539452,101223,110351,90.98228663446055,1
2024-07-01,2024,Jul,7,Sports,Water Bottle,WAT-S-07,South,638,465,163,-173,173,27.11598746081505,-27.11598746081505,103994,75795,72.88401253918495,0
2024-08-01,2024,Aug,8,Sports,Water Bottle,WAT-S-08,South,416,378,163,-38,38,9.134615384615383,-9.134615384615383,67808,61614,90.86538461538461,1
2024-09-01,2024,Sep,9,Sports,Water Bottle,WAT-S-09,South,347,241,163,-106,106,30.547550432276655,-30.547550432276655,56561,39283,69.45244956772333,0
2024-10-01,2024,Oct,10,Sports,Water Bottle,WAT-S-10,South,476,489,163,13,13,2.73109243697479,2.73109243697479,77588,79707,97.26890756302521,1
2024-11-01,2024,Nov,11,Sports,Water Bottle,WAT-S-11,South,258,273,163,15,15,5.813953488372093,5.813953488372093,42054,44499,94.18604651162791,1
2024-12-01,2024,Dec,12,Sports,Water Bottle,WAT-S-12,South,347,283,163,-64,64,18.443804034582133,-18.443804034582133,56561,46129,81.55619596541787,1
2024-01-01,2024,Jan,1,Sports,Water Bottle,WAT-E-01,East,239,296,485,57,57,23.84937238493724,23.84937238493724,115915,143560,76.15062761506276,0
2024-02-01,2024,Feb,2,Sports,Water Bottle,WAT-E-02,East,280,379,485,99,99,35.35714285714286,35.35714285714286,135800,183815,64.64285714285714,0
2024-03-01,2024,Mar,3,Sports,Water Bottle,WAT-E-03,East,216,234,485,18,18,8.333333333333332,8.333333333333332,104760,113490,91.66666666666666,1
2024-04-01,2024,Apr,4,Sports,Water Bottle,WAT-E-04,East,361,387,485,26,26,7.202216066481995,7.202216066481995,175085,187695,92.797783933518,1
2024-05-01,2024,May,5,Sports,Water Bottle,WAT-E-05,East,242,268,485,26,26,10.743801652892563,10.743801652892563,117370,129980,89.25619834710744,1
2024-06-01,2024,Jun,6,Sports,Water Bottle,WAT-E-06,East,256,326,485,70,70,27.34375,27.34375,124160,158110,72.65625,0
2024-07-01,2024,Jul,7,Sports,Water Bottle,WAT-E-07,East,403,387,485,-16,16,3.970223325062035,-3.970223325062035,195455,187695,96.02977667493796,1
2024-08-01,2024,Aug,8,Sports,Water Bottle,WAT-E-08,East,232,263,485,31,31,13.36206896551724,13.36206896551724,112520,127555,86.63793103448276,1
2024-09-01,2024,Sep,9,Sports,Water Bottle,WAT-E-09,East,332,413,485,81,81,24.397590361445783,24.397590361445783,161020,200305,75.6024096385542,0
2024-10-01,2024,Oct,10,Sports,Water Bottle,WAT-E-10,East,278,326,485,48,48,17.26618705035971,17.26618705035971,134830,158110,82.73381294964028,1
2024-11-01,2024,Nov,11,Sports,Water Bottle,WAT-E-11,East,206,143,485,-63,63,30.582524271844658,-30.582524271844658,99910,69355,69.41747572815534,0
2024-12-01,2024,Dec,12,Sports,Water Bottle,WAT-E-12,East,166,199,485,33,33,19.879518072289155,19.879518072289155,80510,96515,80.12048192771084,1
2024-01-01,2024,Jan,1,Sports,Water Bottle,WAT-W-01,West,1560,1642,183,82,82,5.256410256410256,5.256410256410256,285480,300486,94.74358974358974,1
2024-02-01,2024,Feb,2,Sports,Water Bottle,WAT-W-02,West,1487,1419,183,-68,68,4.572965702757229,-4.572965702757229,272121,259677,95.42703429724277,1
2024-03-01,2024,Mar,3,Sports,Water Bottle,WAT-W-03,West,1927,2126,183,199,199,10.326933056564608,10.326933056564608,352641,389058,89.6730669434354,1
2024-04-01,2024,Apr,4,Sports,Water Bottle,WAT-W-04,West,2335,2760,183,425,425,18.201284796573873,18.201284796573873,427305,505080,81.79871520342613,1
2024-05-01,2024,May,5,Sports,Water Bottle,WAT-W-05,West,1922,1489,183,-433,433,22.528616024973985,-22.528616024973985,351726,272487,77.47138397502601,0
2024-06-01,2024,Jun,6,Sports,Water Bottle,WAT-W-06,West,2191,2025,183,-166,166,7.576449109995435,-7.576449109995435,400953,370575,92.42355089000456,1
2024-07-01,2024,Jul,7,Sports,Water Bottle,WAT-W-07,West,2264,2226,183,-38,38,1.678445229681979,-1.678445229681979,414312,407358,98.32155477031802,1
2024-08-01,2024,Aug,8,Sports,Water Bottle,WAT-W-08,West,2208,2078,183,-130,130,5.88768115942029,-5.88768115942029,404064,380274,94.11231884057972,1
2024-09-01,2024,Sep,9,Sports,Water Bottle,WAT-W-09,West,2075,2622,183,547,547,26.36144578313253,26.36144578313253,379725,479826,73.63855421686748,0
2024-10-01,2024,Oct,10,Sports,Water Bottle,WAT-W-10,West,1143,1069,183,-74,74,6.474190726159231,-6.474190726159231,209169,195627,93.52580927384076,1
2024-11-01,2024,Nov,11,Sports,Water Bottle,WAT-W-11,West,1142,975,183,-167,167,14.623467600700527,-14.623467600700527,208986,178425,85.37653239929948,1
2024-12-01,2024,Dec,12,Sports,Water Bottle,WAT-W-12,West,922,542,183,-380,380,41.21475054229935,-41.21475054229935,168726,99186,58.78524945770065,0
